time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_cf_1,pm2.5_cf_1_b,sensor_index
1674093600,54,59,1004.69,9.6,9.6,8.1,94397
1680598800,29,53,1001.71,0.5,0.5,0.5,94397
1680620400,30,54,1003.61,0.5,0.5,0.4,94397
1680570000,16,61,997.56,0.4,0.4,0.3,94397
1678726800,54,67,1005.31,16.9,16.9,14.7,94397
1678665600,57,66,1003.17,4.0,4.0,3.4,94397
1686956400,34,89,998.18,19.2,19.2,16.7,94397
1686902400,65,67,998.22,11.6,11.6,10.1,94397
1686924000,61,69,998.82,26.6,27.0,23.7,94397
1677952800,50,61,1000.3,11.6,11.6,9.6,94397
1677668400,77,52,991.87,1.7,1.7,1.6,94397
1677650400,75,52,997.48,9.5,9.5,8.0,94397
1677006000,33,77,993.99,21.8,21.9,18.7,94397
1687780800,67,62,999.19,13.0,13.0,11.4,94397
1687741200,39,76,998.68,13.4,13.4,11.6,94397
1687752000,54,68,998.95,14.0,14.0,12.2,94397
1680973200,46,70,1002.34,17.1,17.1,14.9,94397
1673964000,63,48,995.54,2.3,2.4,2.2,94397
1684555200,62,67,1002.36,28.7,29.6,25.8,94397
1684580400,63,67,1001.68,39.8,47.8,41.9,94397
1678860000,78,60,1000.31,0.4,0.4,0.4,94397
1678863600,77,59,999.71,0.2,0.2,0.2,94397
1673600400,39,61,1004.57,1.8,1.8,1.6,94397
1673575200,44,65,1004.71,5.1,5.1,4.4,94397
1673586000,44,61,1005.72,6.2,6.2,5.3,94397
1684285200,51,71,997.97,10.1,10.1,8.6,94397
1674925200,46,65,1000.84,13.6,13.6,11.5,94397
1675404000,37,59,1008.73,22.3,22.4,18.9,94397
1674396000,42,48,1002.89,7.4,7.4,6.3,94397
1683687600,55,61,998.45,5.3,5.3,4.3,94397
1679482800,73,51,996.75,1.2,1.2,1.0,94397
1673877600,78,54,989.88,5.4,5.4,5.0,94397
1673902800,48,65,991.57,1.6,1.6,1.5,94397
1673884800,77,57,991.07,6.8,6.8,6.1,94397
1687395600,36,78,997.04,4.8,4.8,3.9,94397
1676728800,25,52,1000.1,3.8,3.8,3.0,94397
1676718000,25,53,999.16,3.5,3.5,2.8,94397
1682532000,42,78,999.47,37.4,43.1,37.8,94397
1682499600,68,60,998.66,22.7,22.7,19.9,94397
1676332800,47,63,997.72,7.8,7.8,6.8,94397
1676365200,62,58,999.13,9.3,9.3,8.0,94397
1677603600,50,60,1002.69,2.5,2.5,2.0,94397
1677625200,38,67,999.5,1.4,1.4,1.2,94397
1677546000,72,54,1003.1,6.5,6.5,5.4,94397
1681340400,57,64,993.96,19.2,19.2,16.6,94397
1681326000,55,66,996.35,28.1,28.8,24.7,94397
1684191600,35,87,1001.53,27.4,28.1,24.2,94397
1673424000,65,55,1005.45,3.9,3.9,3.4,94397
1684105200,31,91,997.47,20.7,20.7,17.7,94397
1677150000,48,51,997.8,1.2,1.2,1.4,94397
1675234800,31,53,1003.7,6.8,6.8,5.6,94397
1675252800,30,48,1003.08,2.0,2.0,1.7,94397
1675227600,34,55,1003.54,8.8,8.8,7.2,94397
1681236000,44,75,1000.6,53.3,78.5,70.6,94397
1677380400,71,46,998.33,4.3,4.3,3.6,94397
1679853600,18,73,1003.26,7.6,7.6,6.7,94397
1686322800,60,67,1001.02,20.5,20.5,18.0,94397
1686315600,68,63,1000.57,14.7,14.7,13.1,94397
1686297600,65,65,1001.05,27.7,28.3,25.0,94397
1675137600,62,56,999.06,20.7,20.7,17.6,94397
1684904400,62,65,998.25,15.8,15.8,13.6,94397
1684933200,72,62,997.87,17.8,17.8,15.5,94397
1678428000,44,61,1003.99,3.6,3.6,3.0,94397
1678410000,40,64,1002.06,9.7,9.7,9.0,94397
1680109200,72,54,998.42,10.7,10.7,9.0,94397
1685962800,61,64,995.25,14.1,14.1,12.3,94397
1685988000,64,66,996.89,26.6,27.1,24.1,94397
1685923200,35,85,994.29,13.2,13.2,11.5,94397
1674799200,33,57,1009.85,9.5,9.5,7.8,94397
1683529200,64,62,1001.34,10.8,10.8,9.2,94397
1683518400,60,63,1001.79,8.7,8.7,7.2,94397
1674522000,18,65,1001.34,1.5,1.5,1.3,94397
1674586800,15,79,1010.03,3.7,3.7,3.0,94397
1682272800,38,80,994.07,19.4,19.4,16.6,94397
1682262000,64,66,994.04,32.3,34.5,30.5,94397
1685498400,52,66,997.85,3.8,3.8,3.0,94397
1680202800,44,62,999.07,2.2,2.2,1.9,94397
1677513600,62,51,1005.58,19.5,19.5,16.5,94397
1677510000,65,49,1005.21,16.1,16.1,13.5,94397
1677477600,61,51,1006.66,24.3,25.6,21.6,94397
1676617200,22,54,1004.96,4.9,4.9,4.0,94397
1687388400,24,91,997.74,3.7,3.7,3.4,94397
1686211200,66,62,999.85,5.5,5.5,4.8,94397
1686182400,39,77,998.55,4.5,4.5,3.7,94397
1686189600,52,68,998.81,2.6,2.6,2.4,94397
1686240000,55,69,1001.09,25.2,25.4,22.6,94397
1675346400,39,49,1009.16,7.0,7.0,6.0,94397
1683428400,55,63,1002.78,3.9,3.9,2.9,94397
1683424800,50,64,1002.34,3.4,3.4,2.6,94397
1674208800,57,48,1003.44,13.6,13.6,12.1,94397
1674176400,56,59,1001.22,7.7,7.7,6.4,94397
1674190800,68,55,1002.72,29.7,31.3,27.3,94397
1683277200,56,61,999.67,2.0,2.0,1.5,94397
1683298800,69,61,1001.8,16.8,17.1,14.6,94397
1683273600,55,61,1000.03,2.2,2.2,1.7,94397
1681527600,53,61,999.6,13.7,13.7,11.5,94397
1685372400,62,66,998.93,17.7,17.7,15.3,94397
1685318400,54,71,997.31,19.1,19.1,16.2,94397
1685361600,62,66,998.31,14.0,14.0,12.0,94397
1680804000,15,79,1002.16,5.8,5.8,4.9,94397
1683028800,60,56,996.26,1.9,1.9,1.5,94397
1682996400,49,62,994.51,3.6,3.6,2.9,94397
1683036000,56,59,997.03,2.2,2.2,1.7,94397
1683039600,53,60,997.37,3.2,3.2,2.5,94397
1685469600,45,72,999.4,7.4,7.4,6.2,94397
1678341600,52,54,1004.46,7.2,7.2,6.0,94397
1687125600,32,90,996.35,18.8,18.8,16.2,94397
1684490400,65,65,998.49,41.9,52.1,45.6,94397
1684537200,40,83,1000.7,37.0,42.9,36.8,94397
1686009600,43,71,995.59,14.3,14.3,12.5,94397
1675101600,51,63,999.3,0.6,0.6,0.5,94397
1675051200,64,53,996.23,3.1,3.1,2.6,94397
1685858400,63,65,997.33,21.1,21.1,18.4,94397
1685890800,60,67,996.67,41.0,50.0,45.0,94397
1685862000,63,65,997.44,28.7,29.7,25.9,94397
1685901600,56,69,996.89,39.3,46.8,41.0,94397
1682924400,66,62,995.74,12.2,12.3,10.6,94397
1682920800,65,62,995.96,16.1,16.1,14.1,94397
1678014000,59,53,1001.54,12.7,12.7,10.9,94397
1675490400,36,58,1005.6,18.5,19.3,16.4,94397
1687608000,64,61,1000.16,8.1,8.1,7.0,94397
1687582800,52,67,1000.46,7.8,7.8,6.8,94397
1682017200,16,84,1003.96,6.4,6.4,5.3,94397
1681948800,23,74,1000.17,5.3,5.3,4.4,94397
1678806000,65,62,1001.89,34.8,38.5,34.4,94397
1678813200,68,63,1002.65,39.3,46.6,41.7,94397
1677312000,79,50,994.96,0.3,0.3,0.4,94397
1686582000,56,69,1001.0,10.1,10.1,9.0,94397
1680678000,32,57,1003.36,4.5,4.5,3.8,94397
1680706800,37,56,1004.31,5.1,5.1,4.3,94397
1680422400,63,57,1004.01,23.4,23.5,19.8,94397
1680444000,65,56,1003.41,22.7,22.8,19.5,94397
1680440400,67,55,1003.26,24.5,24.6,21.2,94397
1685174400,57,64,999.01,10.2,10.2,8.7,94397
1672725600,65,54,1001.42,13.7,13.7,11.8,94397
1676880000,41,55,1002.68,28.1,28.9,24.5,94397
1676872800,44,59,1003.11,29.6,31.0,26.0,94397
1673528400,59,54,1006.44,4.6,4.6,3.9,94397
1673557200,27,77,1005.29,1.3,1.3,1.2,94397
1673503200,68,56,1007.76,13.7,14.2,12.4,94397
1679706000,23,66,1004.18,2.7,2.7,2.2,94397
1679724000,29,56,1005.36,1.7,1.7,1.5,94397
1679781600,17,84,1000.55,2.7,2.7,2.2,94397
1684015200,29,92,993.77,29.3,30.8,26.8,94397
1685829600,30,90,996.75,14.6,14.6,12.7,94397
1687136400,48,74,995.82,11.5,11.5,9.9,94397
1687168800,60,66,996.95,13.8,13.8,12.2,94397
1675861200,36,54,1006.73,2.8,2.8,2.2,94397
1675857600,38,54,1006.67,4.2,4.2,3.3,94397
1675850400,34,56,1006.93,3.2,3.2,2.4,94397
1682305200,60,65,994.2,22.5,22.5,19.6,94397
1682366400,41,78,996.16,22.7,22.7,19.8,94397
1682312400,62,64,994.99,30.0,32.0,27.9,94397
1682348400,61,64,996.76,22.3,22.3,19.7,94397
1682377200,31,87,995.17,22.3,22.5,19.5,94397
1687878000,61,68,996.14,24.7,25.0,21.9,94397
1676466000,36,47,1001.57,1.0,1.0,0.8,94397
1685235600,48,71,997.96,8.5,8.5,7.1,94397
1686481200,63,65,995.03,5.8,5.8,5.0,94397
1673766000,72,59,993.86,15.0,15.0,13.2,94397
1672909200,73,59,1002.54,3.0,3.0,2.7,94397
1672920000,77,57,1001.07,4.1,4.1,3.7,94397
1672938000,80,59,1001.56,3.5,3.5,3.1,94397
1672934400,81,57,1001.02,5.1,5.1,4.7,94397
1682175600,41,71,996.56,18.2,18.2,15.5,94397
1686114000,50,66,997.57,2.0,2.0,1.8,94397
1686139200,60,64,997.91,3.9,3.9,3.4,94397
1686096000,47,70,996.32,3.6,3.6,3.0,94397
1686153600,55,67,999.58,13.2,13.2,11.6,94397
1672837200,77,60,1002.45,14.0,14.0,12.6,94397
1672830000,77,60,1002.83,16.8,16.8,14.9,94397
1675666800,45,57,1004.86,3.7,3.7,3.1,94397
1675699200,26,62,1007.49,0.1,0.1,0.1,94397
1681822800,59,61,999.28,20.3,20.3,17.5,94397
1678554000,77,64,1002.66,3.7,3.7,3.2,94397
1678572000,69,67,1001.96,19.6,19.6,17.3,94397
1685091600,56,64,997.8,5.1,5.1,4.3,94397
1685142000,43,71,998.23,5.0,5.0,4.1,94397
1685592000,56,66,996.96,9.1,9.1,7.6,94397
1685653200,51,70,997.92,16.5,16.5,13.9,94397
1685642400,56,68,997.87,11.6,11.6,9.8,94397
1674504000,12,80,998.92,0.1,0.1,0.1,94397
1674507600,15,73,998.52,0.9,0.9,0.6,94397
1674446400,34,57,996.3,13.7,13.7,11.9,94397
1682722800,29,87,998.19,19.7,19.7,17.3,94397
1682701200,48,73,999.02,54.0,79.6,70.8,94397
1681930800,23,75,1001.2,5.9,5.9,4.9,94397
1681862400,35,71,998.27,6.5,6.5,5.3,94397
1676113200,32,58,996.95,6.5,6.5,5.3,94397
1682863200,64,63,997.46,46.4,62.4,55.6,94397
1682845200,64,63,998.17,43.9,56.6,50.1,94397
1682827200,65,61,999.95,27.2,27.8,24.5,94397
1686772800,56,71,998.56,33.1,35.7,31.7,94397
1677826800,58,52,1003.31,12.6,12.6,10.5,94397
1679212800,35,65,1000.03,17.9,17.9,15.3,94397
1678129200,30,70,1005.18,1.6,1.6,2.0,94397
1674338400,20,73,1007.32,4.2,4.2,3.4,94397
1678982400,65,58,1002.02,12.8,12.8,11.2,94397
1678924800,50,67,997.79,3.8,3.8,3.3,94397
1683158400,41,67,995.52,1.1,1.1,0.9,94397
1678629600,74,61,1004.0,13.0,13.0,11.4,94397
1684998000,56,64,996.93,9.2,9.2,8.4,94397
1688058000,51,74,998.04,32.5,34.8,30.6,94397
1675944000,34,57,1005.63,3.5,3.5,2.7,94397
1677103200,29,64,993.5,1.1,1.1,1.1,94397
1677056400,37,51,988.67,1.8,1.8,1.8,94397
1686844800,64,67,998.33,14.4,14.4,12.4,94397
1686848400,59,69,998.29,9.6,9.6,8.5,94397
1674154800,31,72,1003.56,25.1,25.3,21.4,94397
1686952800,33,91,998.44,17.9,17.9,15.4,94397
1677906000,62,55,998.63,17.7,17.7,14.7,94397
1677672000,80,51,991.04,1.8,1.8,1.8,94397
1677636000,56,55,999.37,2.3,2.3,2.0,94397
1677700800,28,62,990.55,0.1,0.1,0.1,94397
1675605600,68,57,1006.26,40.0,48.1,41.2,94397
1675587600,62,58,1005.88,14.2,14.2,11.9,94397
1674730800,36,55,1009.3,6.1,6.1,4.8,94397
1674673200,14,83,1008.79,8.6,8.6,7.2,94397
1674684000,12,80,1006.42,3.0,3.0,2.5,94397
1687737600,30,87,998.99,11.1,11.1,9.8,94397
1687762800,60,66,999.19,19.2,19.2,16.6,94397
1680933600,55,61,1001.45,10.4,10.4,8.8,94397
1673942400,60,51,994.61,1.3,1.3,1.3,94397
1673931600,62,53,994.71,4.4,4.4,3.8,94397
1684591200,60,69,1002.54,39.8,47.7,42.0,94397
1684594800,58,70,1002.41,41.3,50.8,44.8,94397
1678878000,80,59,997.2,0.2,0.2,0.1,94397
1678849200,80,59,1000.02,3.6,3.6,3.0,94397
1673571600,39,68,1004.09,3.5,3.5,3.1,94397
1681678800,33,82,1002.24,19.5,19.5,16.7,94397
1679385600,74,55,995.45,1.8,1.8,1.6,94397
1676559600,26,50,1008.82,1.5,1.5,1.2,94397
1676188800,60,53,997.74,18.1,18.2,15.2,94397
1676242800,40,63,994.4,3.3,3.3,2.6,94397
1680260400,65,48,1005.28,19.0,19.0,16.0,94397
1680256800,65,49,1005.13,18.5,18.5,15.8,94397
1674867600,26,67,999.47,12.2,12.2,10.0,94397
1683691200,53,63,999.01,5.0,5.0,4.1,94397
1683752400,39,75,1000.46,6.6,6.6,5.0,94397
1683759600,31,82,1000.2,5.3,5.3,4.3,94397
1679454000,76,54,991.48,3.6,3.6,3.1,94397
1679475600,74,52,995.76,1.4,1.4,1.2,94397
1673892000,59,64,992.59,1.8,1.8,1.6,94397
1687406400,47,70,997.53,6.3,6.3,5.3,94397
1676750400,16,73,1000.13,3.3,3.3,2.7,94397
1676685600,18,63,998.37,8.7,8.7,7.2,94397
1682492400,60,63,998.77,18.1,18.1,15.9,94397
1676336400,51,61,998.05,8.1,8.2,8.3,94397
1682431200,60,65,996.39,27.0,27.5,23.8,94397
1677618000,40,64,1000.96,1.5,1.5,1.3,94397
1677589200,72,49,1001.73,10.0,10.0,8.8,94397
1681304400,68,60,996.49,34.4,37.8,33.4,94397
1681750800,54,65,999.68,37.2,42.8,37.3,94397
1681729200,63,59,998.9,32.9,35.4,31.1,94397
1673406000,67,58,1003.82,10.9,10.9,9.5,94397
1673445600,69,50,1006.24,5.4,5.4,4.6,94397
1677171600,63,52,999.99,6.4,6.4,5.8,94397
1677164400,66,49,999.39,5.7,5.7,5.0,94397
1681099200,60,63,1001.54,24.1,24.2,20.7,94397
1681110000,64,61,1002.0,26.0,26.3,22.7,94397
1687478400,33,82,998.19,7.7,7.7,6.5,94397
1677733200,34,50,996.92,1.4,1.4,1.0,94397
1677787200,21,72,1002.05,13.0,13.0,11.1,94397
1677398400,71,45,999.99,2.5,2.5,2.0,94397
1679824800,30,54,1002.06,7.2,7.2,6.2,94397
1679850000,21,68,1003.59,7.4,7.4,6.5,94397
1686268800,35,82,999.68,3.2,3.2,2.8,94397
1686276000,53,68,1000.19,3.2,3.2,3.1,94397
1686294000,65,66,1001.23,15.7,15.7,13.7,94397
1675184400,41,65,1003.89,23.2,24.1,20.0,94397
1685973600,64,63,995.75,19.1,19.1,16.8,94397
1674828000,35,51,1006.95,1.8,1.8,1.5,94397
1683568800,41,76,1001.16,23.9,24.1,20.7,94397
1683565200,47,71,1001.36,29.9,31.3,27.0,94397
1674576000,30,59,1010.05,2.2,2.2,1.7,94397
1674532800,34,57,1003.86,5.8,5.8,4.8,94397
1674601200,24,76,1007.5,15.0,15.0,12.6,94397
1682211600,29,79,992.62,8.1,8.1,6.5,94397
1682247600,61,65,992.94,14.0,14.0,11.9,94397
1682283600,32,88,993.7,12.4,12.4,10.7,94397
1682208000,24,85,992.77,9.6,9.6,7.8,94397
1685574000,53,67,996.92,3.8,3.8,3.0,94397
1674007200,36,58,998.31,1.6,1.6,1.5,94397
1674061200,39,63,1006.39,3.7,3.7,3.2,94397
1684627200,40,82,1000.72,15.1,15.1,13.0,94397
1680174000,71,50,996.19,0.8,0.8,0.5,94397
1676811600,38,49,999.68,15.7,15.7,13.7,94397
1682604000,63,64,998.62,50.0,71.7,64.4,94397
1679065200,70,55,1001.94,26.7,27.1,23.4,94397
1679083200,36,76,1000.49,29.4,30.6,26.5,94397
1679029200,66,57,1002.78,13.7,13.7,12.0,94397
1679018400,59,59,1001.26,8.6,8.6,7.3,94397
1679032800,67,55,1002.54,14.2,14.2,12.3,94397
1677481200,66,51,1006.57,20.3,20.3,17.0,94397
1676656800,18,68,1001.67,1.9,1.9,1.4,94397
1681412400,63,60,994.37,15.1,15.1,13.2,94397
1682751600,66,61,1001.15,39.5,47.1,41.7,94397
1682733600,59,64,999.11,24.9,25.0,21.7,94397
1683475200,53,65,1003.37,9.4,9.4,7.7,94397
1683489600,34,79,1002.31,5.7,5.7,4.5,94397
1680508800,60,59,998.76,4.8,4.8,4.0,94397
1680512400,63,58,998.12,4.9,4.9,4.1,94397
1680523200,61,57,996.71,4.8,4.8,4.0,94397
1680541200,43,64,997.42,2.2,2.2,1.8,94397
1672693200,41,62,999.8,10.2,10.2,8.9,94397
1672668000,57,51,997.88,4.7,4.7,4.1,94397
1683295200,70,59,1001.39,7.5,7.5,6.5,94397
1683306000,62,65,1002.7,22.6,23.2,20.0,94397
1685354400,62,66,998.29,10.9,10.9,9.4,94397
1680778800,38,55,1001.62,6.9,6.9,5.7,94397
1681074000,27,92,1002.14,31.6,33.9,29.7,94397
1678345200,53,55,1004.61,14.2,14.6,12.4,94397
1679616000,38,69,1005.66,2.5,2.5,2.2,94397
1679619600,47,63,1005.72,4.1,4.1,3.9,94397
1687086000,63,69,996.82,35.4,39.6,35.3,94397
1676289600,62,52,996.09,8.7,8.7,7.3,94397
1684458000,48,73,996.89,15.4,15.4,13.1,94397
1684479600,63,65,999.02,28.2,28.9,25.2,94397
1684508400,65,66,1001.26,35.9,40.4,35.5,94397
1686646800,65,65,1001.28,3.4,3.4,2.9,94397
1683871200,60,62,999.14,8.3,8.3,7.0,94397
1683914400,44,75,999.22,42.2,52.9,45.4,94397
1686031200,54,64,997.22,10.9,10.9,9.5,94397
1686016800,52,67,996.09,9.6,9.6,8.5,94397
1675112400,37,66,997.1,1.3,1.3,1.1,94397
1685876400,62,66,995.93,37.1,42.5,37.8,94397
1685916000,30,91,994.8,19.7,19.7,17.2,94397
1685905200,54,71,996.96,34.3,37.9,32.9,94397
1678042800,54,63,1003.97,13.3,13.3,11.6,94397
1677978000,51,57,998.99,8.4,8.4,7.0,94397
1683673200,45,73,998.23,9.3,9.3,7.6,94397
1675501200,41,55,1004.89,11.1,11.1,9.0,94397
1675522800,42,53,1004.59,9.8,9.8,8.0,94397
1675504800,43,54,1004.72,12.6,12.6,10.2,94397
1675497600,40,56,1005.26,11.5,11.5,9.5,94397
1675987200,10,92,1004.54,1.9,1.9,1.6,94397
1687622400,53,69,1001.0,13.7,13.7,12.1,94397
1687626000,45,73,1001.24,16.4,16.4,14.5,94397
1681952400,29,70,1000.19,5.9,5.9,4.8,94397
1678788000,70,61,1001.22,36.7,41.7,37.4,94397
1678777200,70,60,1003.04,30.3,31.5,28.5,94397
1677358800,72,47,998.32,1.8,1.8,1.6,94397
1686585600,51,71,1000.67,7.9,7.9,6.9,94397
1680469200,30,81,1001.0,23.5,23.5,20.5,94397
1680418800,62,58,1004.07,19.6,19.6,16.5,94397
1685149200,51,67,998.42,5.3,5.3,4.3,94397
1681502400,46,67,999.16,12.1,12.1,10.1,94397
1676912400,27,73,1003.23,8.5,8.5,7.1,94397
1675756800,34,56,1007.06,2.6,2.6,2.1,94397
1673532000,58,54,1006.39,2.0,2.0,1.8,94397
1686988800,69,66,999.58,15.8,15.8,13.8,94397
1675022400,49,60,995.9,5.3,5.3,4.8,94397
1674961200,53,61,998.89,13.2,13.2,10.9,94397
1672570800,70,57,990.34,2.6,2.6,2.3,94397
1686387600,64,65,997.7,13.9,13.9,12.3,94397
1685725200,46,73,999.35,14.3,14.4,12.3,94397
1685692800,59,65,998.02,9.6,9.6,8.3,94397
1687190400,58,69,998.7,22.5,22.5,19.9,94397
1675864800,37,53,1007.41,2.0,2.0,1.5,94397
1675886400,13,85,1006.95,5.0,5.0,4.1,94397
1675839600,35,58,1007.22,7.5,7.5,6.1,94397
1673290800,68,57,1004.27,2.0,2.0,1.7,94397
1673283600,72,57,1005.4,8.2,8.2,7.1,94397
1682294400,39,79,993.14,14.7,14.7,12.5,94397
1680904800,17,91,999.86,5.0,5.0,4.5,94397
1680901200,18,88,1000.33,5.7,5.7,5.1,94397
1680890400,26,78,1001.47,18.6,18.6,15.9,94397
1676469600,33,46,1002.15,0.9,0.9,0.8,94397
1686517200,51,72,997.42,7.0,7.0,6.0,94397
1686506400,50,72,997.24,5.3,5.3,4.7,94397
1686441600,54,71,995.8,12.7,12.7,11.2,94397
1686470400,61,65,995.98,8.8,8.8,7.8,94397
1680372000,26,77,1004.28,11.9,11.9,10.0,94397
1680318000,57,60,1004.37,11.0,11.0,9.2,94397
1680386400,18,88,1003.14,2.4,2.4,2.1,94397
1680354000,63,51,1003.88,11.0,11.0,9.4,94397
1680325200,60,59,1005.07,24.3,24.6,20.7,94397
1682161200,39,67,996.76,16.6,16.6,13.9,94397
1682128800,19,82,998.77,6.5,6.5,5.4,94397
1682136000,24,78,998.66,11.0,11.0,9.0,94397
1686117600,51,66,997.93,2.3,2.3,2.1,94397
1686150000,57,66,999.27,13.0,13.0,11.4,94397
1673107200,46,58,1005.75,2.1,2.1,1.8,94397
1675681200,41,54,1004.64,0.0,0.0,0.0,94397
1679554800,70,53,1005.17,3.0,3.0,2.4,94397
1679587200,61,58,1007.71,6.9,6.9,5.8,94397
1678503600,76,59,1001.02,17.3,17.3,15.6,94397
1685073600,53,65,997.3,5.8,5.8,4.9,94397
1685095200,57,64,997.72,5.3,5.3,4.7,94397
1685635200,57,66,997.69,12.0,12.0,10.2,94397
1677214800,65,48,1001.64,8.2,8.2,6.9,94397
1674511200,18,70,999.69,1.5,1.5,1.2,94397
1674482400,28,50,999.33,2.9,2.9,2.2,94397
1683846000,30,86,998.1,12.2,12.2,10.5,94397
1683828000,44,72,1000.66,25.8,26.1,21.9,94397
