time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_cf_1,pm2.5_cf_1_b,sensor_index
1681016400,39,65,934.84,10.8,10.8,9.7,25413
1675321200,30,45,940.51,18.4,18.4,16.4,25413
1675328400,36,41,940.76,21.8,23.2,12.6,25413
1686045600,38,61,925.06,10.9,10.9,10.2,25413
1680404400,36,59,933.83,13.4,13.4,12.0,25413
1676275200,28,53,925.98,7.8,7.8,2.6,25413
1686628800,45,69,931.26,11.0,11.0,10.1,25413
1686664800,48,68,932.26,11.5,11.5,10.6,25413
1686639600,49,66,931.58,10.0,10.0,9.0,25413
1677326400,64,44,925.89,3.4,3.4,1.7,25413
1685484000,24,82,927.9,9.2,9.2,8.6,25413
1678341600,36,50,934.89,6.6,6.6,5.8,25413
1675861200,43,41,941.1,16.1,17.0,5.6,25413
1675854000,41,43,940.85,7.3,7.3,5.7,25413
1675836000,30,53,940.94,16.4,16.4,11.6,25413
1672819200,61,53,934.64,13.0,13.0,8.7,25413
1672873200,38,71,933.22,8.8,8.8,7.7,25413
1673503200,55,52,941.96,9.8,9.8,1.9,25413
1685314800,20,87,926.16,9.7,9.7,8.7,25413
1685282400,44,69,927.93,14.8,14.8,13.4,25413
1683446400,52,57,933.59,7.6,7.6,6.4,25413
1673755200,66,55,924.57,2.3,2.3,0.8,25413
1673740800,59,56,925.64,2.4,2.4,1.3,25413
1673762400,60,54,924.96,2.3,2.3,0.9,25413
1680840000,20,62,933.1,9.7,9.7,8.9,25413
1680886800,19,70,932.78,4.8,4.8,4.5,25413
1680883200,25,63,932.98,6.4,6.4,5.8,25413
1682330400,44,66,926.87,4.6,4.6,3.6,25413
1685761200,30,77,928.58,10.9,10.9,10.7,25413
1686996000,41,75,931.08,15.9,15.9,14.6,25413
1673251200,51,55,935.48,11.6,11.6,9.9,25413
1686434400,23,88,926.3,12.5,12.5,11.0,25413
1687896000,12,100,926.64,10.5,10.5,9.4,25413
1687863600,34,68,927.43,10.9,10.9,10.0,25413
1675026000,41,57,924.93,7.9,7.9,6.0,25413
1674968400,46,53,929.0,41.6,47.8,43.3,25413
1685088000,44,61,927.02,9.7,9.7,8.7,25413
1676437200,47,39,927.1,12.3,13.0,4.4,25413
1677801600,14,72,933.65,2.1,2.1,1.4,25413
1677877200,17,72,930.32,2.2,2.2,1.6,25413
1676098800,23,54,932.44,10.1,10.1,8.3,25413
1676073600,6,77,935.35,2.0,2.0,0.7,25413
1676149200,21,67,925.55,4.3,4.3,3.3,25413
1686715200,32,76,929.6,8.0,8.0,6.9,25413
1676890800,39,43,935.63,28.0,28.1,25.5,25413
1676930400,10,86,933.39,3.2,3.2,3.0,25413
1683075600,37,58,926.54,2.6,2.6,2.0,25413
1683147600,25,69,926.03,4.0,4.0,3.4,25413
1678582800,48,66,933.45,4.1,4.1,3.6,25413
1681930800,21,66,934.52,5.2,5.2,4.4,25413
1685714400,46,65,929.7,11.8,11.8,11.1,25413
1685703600,48,62,928.48,11.2,11.2,10.3,25413
1685718000,38,70,929.88,11.4,11.4,10.6,25413
1677229200,52,43,929.94,7.0,7.3,3.4,25413
1677214800,56,40,930.09,9.0,9.3,2.4,25413
1677196800,44,47,928.32,3.6,3.6,2.8,25413
1683831600,17,87,930.92,7.3,7.3,6.7,25413
1679608800,40,59,936.97,1.5,1.5,0.8,25413
1678168800,53,48,935.51,2.8,2.8,2.4,25413
1678186800,53,45,935.12,5.2,5.2,4.5,25413
1681804800,49,57,928.72,11.5,11.5,10.4,25413
1681797600,44,59,928.29,6.6,6.6,5.4,25413
1672786800,47,63,932.24,1.5,1.5,0.4,25413
1672714800,53,49,929.51,12.5,12.8,3.7,25413
1678536000,66,58,931.21,1.2,1.2,0.6,25413
1682697600,23,79,931.71,8.3,8.3,7.4,25413
1680336000,48,53,936.67,16.0,16.0,13.2,25413
1681948800,19,69,933.3,7.7,7.7,6.9,25413
1673085600,56,43,939.36,19.0,19.0,16.2,25413
1673125200,40,60,938.16,5.8,5.8,4.4,25413
1673100000,58,43,939.54,14.3,14.3,10.8,25413
1685588400,46,65,925.72,8.0,8.0,6.8,25413
1675926000,34,50,940.47,25.4,27.2,9.9,25413
1677654000,61,47,926.27,2.0,2.0,1.5,25413
1677686400,58,41,922.69,7.7,7.9,1.2,25413
1677682800,62,41,922.02,12.2,13.4,1.9,25413
1672927200,53,55,930.53,2.6,2.6,1.7,25413
1684375200,11,91,926.58,6.3,6.3,5.6,25413
1679295600,59,55,928.81,1.4,1.4,0.7,25413
1679983200,30,50,937.46,22.9,24.0,11.1,25413
1678924800,41,66,928.52,2.4,2.4,1.8,25413
1682856000,37,69,928.11,13.3,13.3,12.4,25413
1683219600,54,57,928.54,2.4,2.4,1.4,25413
1683162000,39,57,925.61,3.2,3.2,2.5,25413
1683158400,35,61,925.2,3.2,3.2,2.8,25413
1687651200,14,90,929.92,8.1,8.1,6.9,25413
1687698000,27,67,931.66,9.2,9.2,8.2,25413
1678780800,53,60,932.86,4.4,4.4,3.9,25413
1678770000,51,61,933.77,2.9,2.9,2.6,25413
1684825200,19,79,927.78,4.5,4.5,4.1,25413
1684803600,20,88,927.09,9.2,9.2,8.5,25413
1678122000,42,52,936.0,6.2,6.2,1.1,25413
1678093200,58,47,933.88,4.0,4.0,4.3,25413
1678078800,61,47,933.25,4.6,4.6,3.5,25413
1678125600,36,55,936.06,2.0,2.0,0.9,25413
1680933600,33,61,932.87,6.3,6.3,5.7,25413
1680930000,30,62,932.75,4.7,4.7,4.1,25413
1680984000,14,82,932.84,4.5,4.5,4.1,25413
1680912000,22,74,930.88,7.9,7.9,7.3,25413
1684216800,19,79,933.15,9.7,9.7,9.1,25413
1676505600,8,73,936.21,1.8,1.8,1.4,25413
1676530800,28,40,940.12,13.6,13.6,11.3,25413
1676779200,22,51,932.77,26.2,27.2,24.1,25413
1687960800,32,73,927.94,10.8,10.8,10.0,25413
1687950000,30,70,926.69,10.9,10.9,10.3,25413
1687939200,22,74,927.12,9.0,9.0,8.2,25413
1687953600,32,69,927.08,11.1,11.1,10.4,25413
1673629200,51,51,939.84,7.7,7.7,4.4,25413
1674698400,23,57,942.09,2.3,2.3,0.7,25413
1674712800,29,51,943.49,6.4,6.4,1.5,25413
1674723600,33,49,944.2,3.6,3.6,1.1,25413
1678870800,60,59,928.85,14.1,15.6,14.3,25413
1675616400,43,56,938.44,2.0,2.0,1.1,25413
1687780800,40,67,929.9,13.6,13.6,12.3,25413
1677960000,39,58,928.49,11.6,11.6,10.1,25413
1680235200,47,48,933.01,19.0,19.6,4.0,25413
1680224400,35,55,930.71,3.2,3.2,2.3,25413
1683529200,43,61,932.41,4.5,4.5,3.7,25413
1683586800,22,84,931.01,6.3,6.3,5.6,25413
1683507600,32,74,932.01,4.9,4.9,4.1,25413
1674630000,36,44,942.52,15.7,15.7,13.0,25413
1674666000,42,44,945.15,13.0,13.0,8.8,25413
1685048400,16,85,925.17,5.7,5.7,5.2,25413
1674864000,15,73,931.89,5.5,5.6,4.4,25413
1673971200,53,44,928.36,3.8,3.8,2.1,25413
1673989200,37,57,928.46,2.5,2.5,0.6,25413
1686160800,34,75,930.36,8.4,8.4,7.6,25413
1686164400,29,80,930.59,9.2,9.2,7.9,25413
1686873600,25,90,925.93,9.8,9.8,8.9,25413
1681725600,46,60,929.92,16.8,16.8,15.4,25413
1681693200,23,77,930.35,9.8,9.8,8.9,25413
1681718400,43,62,930.59,11.3,11.3,9.8,25413
1674068400,38,53,938.0,10.7,10.9,5.6,25413
1683352800,51,56,933.06,5.1,5.1,4.0,25413
1681336800,28,78,923.75,12.9,12.9,11.0,25413
1677394800,63,40,929.51,20.6,21.5,16.9,25413
1682420400,34,66,927.2,3.7,3.7,3.1,25413
1676750400,12,62,933.54,3.2,3.2,3.2,25413
1686290400,39,70,931.87,10.2,10.2,9.4,25413
1684584000,33,75,932.66,11.9,11.9,11.0,25413
1684609200,15,100,933.16,10.4,10.4,9.9,25413
1684548000,23,87,930.34,11.1,11.1,10.2,25413
1682632800,5,106,928.82,5.5,5.5,3.7,25413
1682589600,29,65,930.24,7.2,7.2,6.1,25413
1673420400,54,50,936.52,6.8,6.9,2.1,25413
1673456400,50,51,939.9,7.6,7.7,2.7,25413
1673449200,58,44,938.73,5.1,5.1,3.9,25413
1684036800,20,82,926.82,7.5,7.5,7.3,25413
1684051200,26,75,926.41,9.1,9.1,8.8,25413
1682546400,4,103,930.61,3.4,3.4,2.5,25413
1683759600,26,80,929.72,7.9,7.9,6.7,25413
1683680400,42,64,928.22,13.3,13.3,12.0,25413
1683730800,45,61,930.8,8.8,8.8,7.8,25413
1683691200,47,58,928.48,9.7,9.7,8.6,25413
1679468400,65,45,924.29,2.4,2.4,1.6,25413
1679493600,55,46,929.06,4.2,4.2,3.5,25413
1674360000,36,47,940.68,37.4,41.4,36.3,25413
1674349200,22,60,940.58,9.1,9.1,7.2,25413
1684166400,20,81,934.94,6.7,6.7,6.5,25413
1684306800,20,76,930.84,6.6,6.6,6.3,25413
1684332000,28,71,930.55,7.0,7.0,6.6,25413
1676332800,30,66,926.66,6.5,6.5,4.7,25413
1677160800,55,40,927.47,14.4,16.1,1.8,25413
1677171600,50,44,928.92,2.5,2.5,1.3,25413
1677124800,50,42,925.76,12.6,12.6,7.0,25413
1679418000,59,56,918.97,1.9,1.9,0.9,25413
1681621200,26,67,934.71,7.1,7.1,6.4,25413
1681675200,15,88,932.87,8.5,8.5,7.9,25413
1687410000,28,72,929.14,6.1,6.1,5.5,25413
1681358400,59,58,923.61,30.6,31.0,28.5,25413
1681372800,54,56,923.3,18.6,18.6,17.1,25413
1676592000,6,64,938.0,1.8,1.8,1.2,25413
1676617200,20,42,938.45,26.7,28.2,24.5,25413
1676671200,11,66,933.18,3.2,3.2,2.5,25413
1674583200,31,51,944.34,8.7,8.7,2.9,25413
1674586800,24,57,943.36,3.0,3.0,1.2,25413
1674248400,18,65,939.32,2.0,2.0,0.4,25413
1687348800,24,63,930.69,5.2,5.2,4.6,25413
1686214800,50,63,930.88,14.1,14.1,12.9,25413
1686222000,52,62,930.67,19.3,19.3,17.9,25413
1686193200,36,72,930.27,9.5,9.5,8.6,25413
1685552400,35,75,926.94,9.9,9.9,9.0,25413
1684944000,30,73,927.9,7.5,7.5,6.9,25413
1683309600,36,63,933.18,3.2,3.2,2.6,25413
1684702800,15,100,930.2,6.8,6.8,6.2,25413
1681196400,40,70,932.69,12.1,12.1,10.6,25413
1679803200,44,47,934.7,21.6,28.2,8.0,25413
1678464000,56,58,930.78,1.1,1.1,0.5,25413
1680159600,58,45,926.34,1.6,1.6,0.8,25413
1680184800,57,44,926.84,3.0,3.0,1.8,25413
1680210000,32,60,929.21,2.0,2.0,1.2,25413
1675126800,31,54,931.38,4.2,4.2,2.3,25413
1675170000,44,35,936.5,5.9,5.9,6.0,25413
1681092000,14,84,933.95,11.8,11.9,10.9,25413
1681164000,8,103,932.39,4.3,4.3,4.0,25413
1687518000,25,60,929.9,5.2,5.2,4.2,25413
1677769200,53,38,934.81,7.8,7.8,5.8,25413
1677729600,45,41,928.34,16.4,16.8,6.7,25413
1672628400,44,49,927.05,20.3,22.1,2.8,25413
1672657200,55,42,928.9,9.3,9.3,5.6,25413
1685181600,49,62,928.68,13.8,13.8,12.5,25413
1680112800,49,54,927.97,4.5,4.5,2.0,25413
1685865600,29,74,927.19,12.9,11.0,10.2,25413
1685836800,13,97,926.31,9.0,9.0,8.4,25413
1680552000,28,55,930.18,4.4,4.4,1.8,25413
1680526800,58,46,926.91,2.1,2.1,1.5,25413
1683853200,20,89,927.96,9.9,9.9,8.9,25413
1683064800,25,67,925.69,5.0,5.0,4.4,25413
1682798400,7,106,931.62,7.4,7.4,6.3,25413
1682809200,8,101,929.88,6.2,6.2,5.2,25413
1678298400,34,57,935.19,3.3,3.3,2.9,25413
1678302000,35,58,935.43,4.2,4.2,3.3,25413
1678244400,43,54,932.94,5.4,5.4,4.2,25413
1687590000,34,68,931.36,10.5,10.5,9.8,25413
1687597200,39,65,931.14,11.7,11.7,10.6,25413
1672984800,55,50,937.94,9.2,9.6,1.8,25413
1683648000,36,68,930.2,6.2,6.2,5.5,25413
1680696000,38,44,935.5,6.8,6.8,5.7,25413
1680660000,29,50,934.25,7.3,7.3,1.8,25413
1681030800,46,55,934.97,17.1,17.1,15.4,25413
1675299600,14,66,938.16,2.5,2.5,1.3,25413
1686092400,25,78,925.68,11.5,11.5,10.6,25413
1680444000,35,53,933.35,11.9,12.0,5.3,25413
1676289600,33,46,926.22,19.8,27.0,3.0,25413
1686661200,51,64,931.9,11.0,11.0,10.1,25413
1677283200,53,53,926.94,2.4,2.4,1.6,25413
1677315600,65,44,925.36,2.8,2.8,2.7,25413
1677294000,59,51,925.54,4.7,4.7,1.3,25413
1685458800,38,66,929.32,9.8,9.8,8.9,25413
1685466000,28,74,929.31,8.9,8.9,8.7,25413
1685469600,27,76,929.04,7.7,7.7,7.2,25413
1678352400,45,48,934.48,9.2,9.2,8.0,25413
1680771600,40,47,935.83,17.7,17.7,16.2,25413
1680742800,11,70,934.25,3.2,3.2,2.9,25413
1680818400,8,85,933.89,3.3,3.3,2.4,25413
1675879200,30,57,943.07,3.7,3.7,1.6,25413
1684735200,29,80,930.36,9.8,9.8,9.3,25413
1684717200,20,94,929.54,11.8,11.8,11.1,25413
1672830000,63,54,934.8,15.1,15.1,13.5,25413
1685232000,16,95,926.8,10.3,10.3,10.1,25413
1685815200,16,92,929.3,8.9,8.9,7.8,25413
1685772000,30,74,929.53,10.7,10.7,10.2,25413
1679104800,23,67,932.78,4.3,4.3,4.0,25413
1679126400,40,53,934.69,10.8,10.8,8.9,25413
1679097600,14,80,931.98,4.3,4.3,3.7,25413
1686999600,42,74,931.0,17.0,17.0,15.7,25413
1687006800,42,74,931.36,17.8,17.8,16.4,25413
1686985200,36,79,931.08,14.0,14.0,12.6,25413
1673280000,61,58,934.22,3.2,3.2,1.5,25413
1673229600,42,60,936.22,7.7,7.8,6.1,25413
1686384000,40,72,929.0,18.8,18.8,17.5,25413
1682164800,40,58,931.6,6.5,6.5,5.6,25413
1682179200,30,71,932.04,8.1,8.1,7.4,25413
1686481200,53,63,925.28,8.3,8.3,7.4,25413
1675774800,48,39,942.32,13.6,14.6,6.1,25413
1672606800,54,51,924.24,10.6,10.7,1.3,25413
1672610400,52,54,924.47,6.6,6.6,1.6,25413
1672534800,52,61,926.18,3.1,3.1,1.9,25413
1687892400,12,97,927.17,8.8,8.8,7.9,25413
1687870800,38,68,927.87,12.3,12.3,11.5,25413
1687885200,18,86,927.71,9.2,9.2,8.3,25413
1687186800,43,70,928.4,11.1,11.1,10.0,25413
1684000800,13,94,930.21,6.4,6.4,5.8,25413
1685116800,38,69,928.11,13.6,13.6,12.9,25413
1676469600,47,33,934.32,6.5,6.5,5.8,25413
1676440800,50,40,928.42,9.7,9.9,5.7,25413
1676480400,34,44,937.18,6.9,6.9,4.9,25413
1676487600,20,55,937.99,5.4,5.4,1.4,25413
1677841200,43,47,930.66,5.5,5.5,4.8,25413
1677823200,44,49,933.57,32.3,33.0,30.2,25413
1676116800,50,48,929.08,25.2,25.3,23.3,25413
1676152800,20,68,925.69,3.8,3.8,2.7,25413
1688036400,37,71,928.39,14.6,14.6,14.6,25413
1688022000,33,75,927.72,15.8,15.8,14.4,25413
1686736800,46,69,928.68,13.5,13.5,12.5,25413
1686733200,44,71,928.94,11.4,11.4,10.2,25413
1686776400,16,99,927.11,10.9,10.9,9.3,25413
1686740400,47,69,928.49,14.5,14.5,13.3,25413
1676926800,11,79,934.25,3.6,3.6,3.3,25413
1678600800,60,59,935.37,2.7,2.7,2.0,25413
1678647600,28,73,935.43,1.7,1.7,1.0,25413
1678658400,28,75,934.09,2.6,2.6,2.3,25413
1681880400,41,54,931.33,7.9,7.9,5.6,25413
1681916400,37,51,934.92,9.8,9.8,6.7,25413
1685700000,47,62,928.44,10.7,10.7,10.0,25413
1679706000,37,52,937.28,9.2,9.3,3.5,25413
1683842400,8,101,928.67,7.4,7.4,6.7,25413
1683774000,42,64,930.9,7.9,7.9,6.9,25413
1683788400,47,59,931.26,10.6,10.6,9.1,25413
1679551200,54,49,934.93,26.8,32.5,3.5,25413
1678147200,39,56,933.99,2.8,2.8,1.9,25413
1678154400,49,50,934.57,10.2,10.3,2.9,25413
1681840800,31,65,930.08,5.5,5.5,4.6,25413
1681844400,28,69,929.39,5.2,5.2,5.0,25413
1673366400,57,59,928.5,1.3,1.3,0.3,25413
1679263200,36,66,928.63,3.3,3.3,2.6,25413
1672765200,60,52,933.26,6.7,6.8,2.4,25413
1672732800,50,50,930.26,12.3,12.7,2.4,25413
1681477200,46,51,926.4,10.1,10.2,6.6,25413
1681434000,53,57,923.82,7.3,7.3,6.4,25413
1678532400,63,59,931.06,1.3,1.3,0.5,25413
1682715600,5,109,930.4,4.9,4.9,4.1,25413
1687096800,36,79,927.84,10.8,10.8,9.7,25413
1687068000,31,80,929.01,10.8,10.8,9.7,25413
1674435600,37,51,929.68,27.1,27.4,21.5,25413
1682013600,20,73,939.78,5.6,5.6,5.1,25413
1673107200,58,46,940.08,11.8,11.8,9.0,25413
1675692000,49,43,940.0,3.3,3.3,1.8,25413
1680573600,20,48,930.16,2.6,2.6,1.5,25413
1685595600,48,64,925.85,7.3,7.3,6.1,25413
1675900800,10,86,939.38,1.9,1.9,1.1,25413
1675940400,40,44,940.46,6.9,6.9,5.8,25413
1677697200,46,44,923.45,3.2,3.2,3.3,25413
1684429200,13,94,928.66,7.1,7.1,6.6,25413
1684400400,34,78,927.36,19.4,19.4,17.3,25413
1679270400,43,64,927.82,6.4,6.4,5.3,25413
1679288400,57,56,928.23,2.2,2.2,1.4,25413
1679353200,36,64,926.45,5.1,5.1,4.2,25413
1679335200,40,63,929.16,2.8,2.8,2.0,25413
1674277200,38,43,941.86,20.5,20.6,17.0,25413
1673168400,56,48,936.69,41.6,52.0,22.4,25413
1673215200,32,68,935.57,3.9,3.9,2.5,25413
1673150400,51,53,937.9,39.7,45.1,40.1,25413
1673154000,53,52,938.12,38.8,42.6,34.5,25413
1677056400,44,40,919.4,16.3,18.0,2.3,25413
1677078000,46,39,922.88,10.3,10.9,2.5,25413
1677049200,41,41,918.85,7.8,7.8,2.2,25413
1683241200,35,66,929.03,2.0,2.0,1.2,25413
1683176400,48,52,926.52,3.9,3.9,2.7,25413
1687680000,18,69,931.56,4.9,4.9,4.3,25413
1687719600,6,89,931.64,5.4,5.4,4.6,25413
1682107200,9,92,937.34,5.4,5.4,4.8,25413
1678806000,53,60,931.77,4.5,4.5,3.9,25413
1684875600,19,91,926.41,7.8,7.8,7.0,25413
1684836000,24,77,927.32,6.3,6.3,6.0,25413
1678082400,62,47,933.54,4.2,4.2,3.6,25413
1680969600,38,65,933.12,6.2,6.2,5.1,25413
1684256400,18,90,933.04,8.9,8.9,8.3,25413
1676808000,35,36,933.3,16.6,16.6,15.5,25413
1687924800,27,78,926.82,12.4,12.4,11.4,25413
1673647200,31,64,935.94,2.0,2.0,1.0,25413
1673614800,57,44,939.14,12.1,12.1,10.1,25413
1673593200,54,48,941.02,22.1,22.2,19.5,25413
1676210400,53,38,928.2,10.4,10.4,8.9,25413
1674709200,29,51,943.04,7.6,7.6,2.3,25413
1674705600,28,52,942.7,5.5,5.5,0.8,25413
1674720000,34,47,943.81,3.0,3.0,1.0,25413
1674738000,34,47,946.17,3.4,3.4,1.0,25413
1678867200,62,59,929.36,1.9,1.9,1.2,25413
1678852800,60,59,930.07,2.0,2.0,1.2,25413
1687752000,22,74,930.58,9.8,9.8,9.0,25413
1678737600,30,75,934.91,1.9,1.9,1.3,25413
1678712400,54,56,935.61,2.6,2.6,1.9,25413
1678748400,27,80,933.04,2.8,2.8,1.8,25413
1683536400,44,60,931.61,4.7,4.7,3.6,25413
1683511200,37,68,932.1,4.7,4.7,4.0,25413
1674680400,15,73,942.03,1.4,1.4,0.4,25413
1685055600,17,85,924.62,6.5,6.5,5.9,25413
1674932400,26,62,931.18,5.0,5.0,3.2,25413
1674946800,11,82,928.41,3.9,3.9,2.7,25413
1674943200,13,78,928.45,3.5,3.5,2.5,25413
1673982000,45,51,928.94,14.1,15.4,0.6,25413
1673960400,54,42,926.28,4.7,4.7,2.2,25413
1686121200,52,61,927.88,13.0,13.0,12.1,25413
1681585200,15,80,935.8,5.9,5.9,5.2,25413
1681520400,27,72,928.74,7.0,7.0,6.2,25413
1681563600,47,46,933.8,8.2,8.2,7.3,25413
1674144000,54,45,934.78,7.6,7.6,6.1,25413
1674097200,40,51,936.57,25.9,26.9,20.6,25413
