time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_cf_1,pm2.5_cf_1_b,sensor_index
1678852800,100,59,1011.21,0.0,0.0,0.0,133597
1686927600,100,72,1010.6,2.4,2.4,2.2,133597
1679263200,54,61,1009.74,0.0,0.0,0.0,133597
1679234400,54,67,1009.83,8.5,8.5,8.1,133597
1679252400,100,65,1010.76,7.0,7.0,6.9,133597
1679220000,47,67,1010.29,4.4,4.4,4.1,133597
1679259600,46,64,1010.41,0.1,0.1,0.1,133597
1680580800,29,58,1012.07,0.0,0.0,0.0,133597
1678669200,100,65,1014.81,0.0,0.0,0.0,133597
1678723200,75,68,1016.91,3.4,3.4,3.2,133597
1678662000,82,68,1015.08,0.0,0.0,0.0,133597
1678629600,100,62,1015.63,0.0,0.0,0.0,133597
1678579200,94,70,1014.01,0.0,0.0,0.0,133597
1678604400,100,65,1015.76,0.5,0.5,0.4,133597
1687946400,100,68,1007.1,3.5,3.5,3.4,133597
1687914000,64,78,1005.4,6.1,6.1,5.8,133597
1676556000,27,53,1019.79,0.2,0.2,0.3,133597
1675918800,42,63,1017.64,2.7,2.7,2.4,133597
1675983600,18,83,1015.69,0.0,0.0,0.0,133597
1675980000,16,83,1015.93,0.1,0.1,0.0,133597
1675958400,28,70,1017.94,13.0,13.0,12.3,133597
1674622800,48,60,1020.39,3.5,3.5,3.3,133597
1674673200,29,71,1020.36,16.2,16.2,15.6,133597
1674669600,36,69,1021.29,19.5,19.5,19.1,133597
1686852000,92,74,1009.78,0.0,0.0,0.0,133597
1673906400,60,63,1003.5,0.0,0.0,0.0,133597
1682499600,100,65,1009.87,19.6,19.6,19.1,133597
1679428800,62,68,1003.32,0.5,0.5,0.3,133597
1687474800,49,75,1009.7,2.3,2.3,2.0,133597
1687464000,46,78,1010.57,1.7,1.7,1.5,133597
1681718400,100,61,1011.69,5.0,5.0,4.7,133597
1675216800,30,63,1013.41,7.8,7.8,7.3,133597
1681282800,100,60,1009.93,23.3,23.4,23.1,133597
1676408400,46,65,1005.7,0.3,0.3,0.2,133597
1681596000,59,71,1014.07,2.0,2.0,1.6,133597
1681567200,97,63,1014.66,5.2,5.2,4.8,133597
1673474400,73,66,1018.86,0.7,0.7,0.6,133597
1679446800,89,62,1001.77,0.0,0.0,0.0,133597
1679508000,57,67,1013.65,0.0,0.0,0.0,133597
1679839200,30,56,1014.42,2.6,2.6,2.7,133597
1672675200,64,59,1010.8,7.4,7.4,7.0,133597
1672668000,58,56,1009.43,2.6,2.6,2.5,133597
1674363600,51,58,1018.55,7.4,7.4,7.2,133597
1677175200,52,62,1011.84,0.0,0.0,0.0,133597
1677193200,51,60,1010.75,0.0,0.0,0.0,133597
1686272400,71,73,1011.02,0.0,0.0,0.0,133597
1674007200,59,60,1010.02,0.0,0.0,0.0,133597
1682452800,56,76,1008.4,5.3,5.3,5.1,133597
1684364400,70,75,1005.78,6.4,6.4,6.2,133597
1684130400,100,66,1012.24,20.0,20.0,20.0,133597
1677546000,86,60,1014.76,1.8,1.8,1.7,133597
1676703600,29,58,1010.98,2.7,2.7,2.7,133597
1680192000,73,59,1009.59,0.3,0.3,0.3,133597
1682236800,94,68,1003.79,4.2,4.2,3.9,133597
1682218800,48,75,1003.79,3.4,3.4,3.0,133597
1677740400,34,55,1010.02,0.0,0.0,0.0,133597
1677798000,50,62,1013.39,0.0,0.0,0.0,133597
1684670400,100,68,1011.72,12.4,12.4,11.3,133597
1677466800,70,58,1016.99,0.4,0.4,0.4,133597
1677481200,76,58,1017.91,0.0,0.0,0.0,133597
1674237600,52,65,1018.82,2.9,2.9,2.7,133597
1674187200,86,59,1013.88,6.7,6.7,6.2,133597
1680253200,88,57,1016.11,0.0,0.0,0.0,133597
1674838800,29,67,1017.58,16.5,16.5,15.8,133597
1674536400,38,60,1015.89,9.3,9.3,8.8,133597
1682784000,100,66,1012.3,48.3,67.9,66.3,133597
1673730000,100,59,1007.17,5.9,5.9,5.7,133597
1673708400,88,62,1011.19,23.6,23.6,22.8,133597
1675148400,81,57,1010.74,3.6,3.6,3.6,133597
1675191600,29,68,1014.83,1.4,1.4,1.4,133597
1675177200,62,55,1014.26,0.2,0.2,0.1,133597
1675162800,63,54,1011.36,0.1,0.1,0.2,133597
1679040000,89,59,1013.74,4.7,4.7,4.6,133597
1679065200,100,60,1013.38,22.8,22.8,22.3,133597
1680508800,97,62,1010.33,0.2,0.2,0.1,133597
1680534000,74,63,1008.67,0.1,0.1,0.0,133597
1685354400,100,69,1009.71,0.8,0.8,0.9,133597
1685563200,64,73,1008.78,0.0,0.0,0.0,133597
1685556000,76,71,1008.65,0.0,0.0,0.0,133597
1678251600,72,58,1015.29,0.0,0.0,0.0,133597
1681192800,100,63,1013.16,43.0,54.8,53.6,133597
1680818400,15,78,1011.25,0.0,0.0,0.0,133597
1680822000,17,77,1010.79,0.2,0.2,0.1,133597
1680793200,28,66,1013.44,11.0,11.1,10.5,133597
1683050400,42,72,1009.16,0.0,0.0,0.0,133597
1684904400,100,67,1009.72,3.0,3.0,2.9,133597
1684897200,98,69,1009.45,1.9,1.9,1.7,133597
1680472800,58,70,1012.19,7.3,7.3,6.8,133597
1680462000,58,68,1014.38,3.1,3.1,2.8,133597
1680393600,52,70,1014.06,0.3,0.3,0.2,133597
1680408000,56,64,1015.2,2.4,2.4,2.2,133597
1686214800,99,68,1011.0,0.5,0.5,0.4,133597
1677981600,54,60,1011.1,4.8,4.8,4.2,133597
