timestamp_utc,pm25_reference,latitude,longitude,SiteName,AQI,Parameter
2023-01-01T00:00,1.8,34.21017,-118.87051,Thousand Oaks - Moorpark Road,10,PM2.5
2023-01-01T00:00,0.2,34.40428,-118.80998,Piru - Pacific,1,PM2.5
2023-01-01T00:00,2.5,34.27632,-118.68369,Simi Valley - Cochran Street,14,PM2.5
2023-01-01T00:00,2.9,34.1992,-118.5331,Reseda,16,PM2.5
2023-01-01T00:00,1.7,34.3833,-118.5283,Santa Clarita,9,PM2.5
2023-01-01T00:00,0.0,34.181977,-118.363036,North Holywood,0,PM2.5
2023-01-01T00:00,2.1,34.066429,-118.226755,Los Angeles - N. Main Street,12,PM2.5
2023-01-01T00:00,8.3,33.9014,-118.205,Compton,46,PM2.5
2023-01-01T00:00,0.0,33.793713,-118.171019,Long Beach Signal Hill,0,PM2.5
2023-01-01T00:00,0.0,33.830586,-117.938509,Anaheim,0,PM2.5
2023-01-01T00:00,0.0,34.1439,-117.8508,Glendora - Laurel,0,PM2.5
2023-01-01T01:00,1.4,34.21017,-118.87051,Thousand Oaks - Moorpark Road,8,PM2.5
2023-01-01T01:00,0.0,34.40428,-118.80998,Piru - Pacific,0,PM2.5
2023-01-01T01:00,0.7,34.27632,-118.68369,Simi Valley - Cochran Street,4,PM2.5
2023-01-01T01:00,5.1,34.1992,-118.5331,Reseda,28,PM2.5
2023-01-01T01:00,1.2,34.3833,-118.5283,Santa Clarita,7,PM2.5
2023-01-01T01:00,0.0,34.181977,-118.363036,North Holywood,0,PM2.5
2023-01-01T01:00,1.9,34.066429,-118.226755,Los Angeles - N. Main Street,11,PM2.5
2023-01-01T01:00,6.7,33.9014,-118.205,Compton,37,PM2.5
2023-01-01T01:00,0.5,33.793713,-118.171019,Long Beach Signal Hill,3,PM2.5
2023-01-01T01:00,0.0,33.830586,-117.938509,Anaheim,0,PM2.5
2023-01-01T01:00,0.0,34.1439,-117.8508,Glendora - Laurel,0,PM2.5
2023-01-01T02:00,1.2,34.21017,-118.87051,Thousand Oaks - Moorpark Road,7,PM2.5
2023-01-01T02:00,0.0,34.40428,-118.80998,Piru - Pacific,0,PM2.5
2023-01-01T02:00,0.8,34.27632,-118.68369,Simi Valley - Cochran Street,4,PM2.5
2023-01-01T02:00,6.3,34.1992,-118.5331,Reseda,35,PM2.5
2023-01-01T02:00,2.8,34.3833,-118.5283,Santa Clarita,16,PM2.5
2023-01-01T02:00,0.0,34.181977,-118.363036,North Holywood,0,PM2.5
2023-01-01T02:00,2.4,34.066429,-118.226755,Los Angeles - N. Main Street,13,PM2.5
2023-01-01T02:00,6.3,33.9014,-118.205,Compton,35,PM2.5
2023-01-01T02:00,0.0,33.793713,-118.171019,Long Beach Signal Hill,0,PM2.5
2023-01-01T02:00,0.0,33.830586,-117.938509,Anaheim,0,PM2.5
2023-01-01T02:00,0.0,34.1439,-117.8508,Glendora - Laurel,0,PM2.5
2023-01-01T03:00,1.6,34.21017,-118.87051,Thousand Oaks - Moorpark Road,9,PM2.5
2023-01-01T03:00,0.0,34.40428,-118.80998,Piru - Pacific,0,PM2.5
2023-01-01T03:00,1.4,34.27632,-118.68369,Simi Valley - Cochran Street,8,PM2.5
2023-01-01T03:00,4.6,34.1992,-118.5331,Reseda,26,PM2.5
2023-01-01T03:00,4.4,34.3833,-118.5283,Santa Clarita,24,PM2.5
2023-01-01T03:00,1.2,34.181977,-118.363036,North Holywood,7,PM2.5
2023-01-01T03:00,3.5,34.066429,-118.226755,Los Angeles - N. Main Street,19,PM2.5
2023-01-01T03:00,5.5,33.9014,-118.205,Compton,31,PM2.5
2023-01-01T03:00,0.0,33.793713,-118.171019,Long Beach Signal Hill,0,PM2.5
2023-01-01T03:00,0.0,33.830586,-117.938509,Anaheim,0,PM2.5
2023-01-01T03:00,0.0,34.1439,-117.8508,Glendora - Laurel,0,PM2.5
2023-01-01T04:00,2.8,34.21017,-118.87051,Thousand Oaks - Moorpark Road,16,PM2.5
2023-01-01T04:00,0.0,34.40428,-118.80998,Piru - Pacific,0,PM2.5
2023-01-01T04:00,1.2,34.27632,-118.68369,Simi Valley - Cochran Street,7,PM2.5
2023-01-01T04:00,3.4,34.1992,-118.5331,Reseda,19,PM2.5
2023-01-01T04:00,4.0,34.3833,-118.5283,Santa Clarita,22,PM2.5
2023-01-01T04:00,2.4,34.181977,-118.363036,North Holywood,13,PM2.5
2023-01-01T04:00,3.5,34.066429,-118.226755,Los Angeles - N. Main Street,19,PM2.5
2023-01-01T04:00,4.2,33.9014,-118.205,Compton,23,PM2.5
2023-01-01T04:00,0.2,33.793713,-118.171019,Long Beach Signal Hill,1,PM2.5
2023-01-01T04:00,0.0,33.830586,-117.938509,Anaheim,0,PM2.5
2023-01-01T04:00,0.0,34.1439,-117.8508,Glendora - Laurel,0,PM2.5
2023-01-01T05:00,3.4,34.21017,-118.87051,Thousand Oaks - Moorpark Road,19,PM2.5
2023-01-01T05:00,0.0,34.40428,-118.80998,Piru - Pacific,0,PM2.5
2023-01-01T05:00,1.6,34.27632,-118.68369,Simi Valley - Cochran Street,9,PM2.5
2023-01-01T05:00,3.5,34.1992,-118.5331,Reseda,19,PM2.5
2023-01-01T05:00,2.8,34.3833,-118.5283,Santa Clarita,16,PM2.5
2023-01-01T05:00,2.3,34.181977,-118.363036,North Holywood,13,PM2.5
2023-01-01T05:00,2.8,34.066429,-118.226755,Los Angeles - N. Main Street,16,PM2.5
2023-01-01T05:00,2.0,33.9014,-118.205,Compton,11,PM2.5
2023-01-01T05:00,0.8,33.793713,-118.171019,Long Beach Signal Hill,4,PM2.5
2023-01-01T05:00,0.0,33.830586,-117.938509,Anaheim,0,PM2.5
2023-01-01T05:00,0.0,34.1439,-117.8508,Glendora - Laurel,0,PM2.5
2023-01-01T06:00,3.2,34.21017,-118.87051,Thousand Oaks - Moorpark Road,18,PM2.5
2023-01-01T06:00,0.0,34.40428,-118.80998,Piru - Pacific,0,PM2.5
2023-01-01T06:00,0.3,34.27632,-118.68369,Simi Valley - Cochran Street,2,PM2.5
2023-01-01T06:00,3.4,34.1992,-118.5331,Reseda,19,PM2.5
2023-01-01T06:00,4.4,34.3833,-118.5283,Santa Clarita,24,PM2.5
2023-01-01T06:00,2.2,34.181977,-118.363036,North Holywood,12,PM2.5
2023-01-01T06:00,3.5,34.066429,-118.226755,Los Angeles - N. Main Street,19,PM2.5
2023-01-01T06:00,0.6,33.9014,-118.205,Compton,3,PM2.5
2023-01-01T06:00,0.2,33.793713,-118.171019,Long Beach Signal Hill,1,PM2.5
2023-01-01T06:00,0.0,33.830586,-117.938509,Anaheim,0,PM2.5
2023-01-01T06:00,0.0,34.1439,-117.8508,Glendora - Laurel,0,PM2.5
2023-01-01T07:00,2.6,34.21017,-118.87051,Thousand Oaks - Moorpark Road,14,PM2.5
2023-01-01T07:00,0.0,34.40428,-118.80998,Piru - Pacific,0,PM2.5
2023-01-01T07:00,0.0,34.27632,-118.68369,Simi Valley - Cochran Street,0,PM2.5
2023-01-01T07:00,3.7,34.1992,-118.5331,Reseda,21,PM2.5
2023-01-01T07:00,4.5,34.3833,-118.5283,Santa Clarita,25,PM2.5
2023-01-01T07:00,1.7,34.181977,-118.363036,North Holywood,9,PM2.5
2023-01-01T07:00,4.4,34.066429,-118.226755,Los Angeles - N. Main Street,24,PM2.5
2023-01-01T07:00,2.0,33.9014,-118.205,Compton,11,PM2.5
2023-01-01T07:00,0.0,33.793713,-118.171019,Long Beach Signal Hill,0,PM2.5
2023-01-01T07:00,0.0,33.830586,-117.938509,Anaheim,0,PM2.5
2023-01-01T07:00,0.7,34.1439,-117.8508,Glendora - Laurel,4,PM2.5
2023-01-01T08:00,1.8,34.21017,-118.87051,Thousand Oaks - Moorpark Road,10,PM2.5
2023-01-01T08:00,0.0,34.40428,-118.80998,Piru - Pacific,0,PM2.5
2023-01-01T08:00,1.3,34.27632,-118.68369,Simi Valley - Cochran Street,7,PM2.5
2023-01-01T08:00,6.4,34.1992,-118.5331,Reseda,36,PM2.5
2023-01-01T08:00,5.4,34.3833,-118.5283,Santa Clarita,30,PM2.5
2023-01-01T08:00,1.1,34.181977,-118.363036,North Holywood,6,PM2.5
2023-01-01T08:00,7.1,34.066429,-118.226755,Los Angeles - N. Main Street,39,PM2.5
2023-01-01T08:00,5.5,33.9014,-118.205,Compton,31,PM2.5
2023-01-01T08:00,-999.0,34.7254,-118.1786,Lancaster-Fairgrounds,-999,PM2.5
2023-01-01T08:00,0.1,33.793713,-118.171019,Long Beach Signal Hill,1,PM2.5
2023-01-01T08:00,0.0,33.830586,-117.938509,Anaheim,0,PM2.5
2023-01-01T08:00,0.3,34.1439,-117.8508,Glendora - Laurel,2,PM2.5
2023-01-01T09:00,3.4,34.21017,-118.87051,Thousand Oaks - Moorpark Road,19,PM2.5
2023-01-01T09:00,0.9,34.40428,-118.80998,Piru - Pacific,5,PM2.5
2023-01-01T09:00,3.1,34.27632,-118.68369,Simi Valley - Cochran Street,17,PM2.5
2023-01-01T09:00,7.0,34.1992,-118.5331,Reseda,39,PM2.5
2023-01-01T09:00,5.3,34.3833,-118.5283,Santa Clarita,29,PM2.5
2023-01-01T09:00,1.6,34.181977,-118.363036,North Holywood,9,PM2.5
2023-01-01T09:00,7.2,34.066429,-118.226755,Los Angeles - N. Main Street,40,PM2.5
2023-01-01T09:00,5.3,33.9014,-118.205,Compton,29,PM2.5
2023-01-01T09:00,0.0,34.7254,-118.1786,Lancaster-Fairgrounds,0,PM2.5
2023-01-01T09:00,1.5,33.793713,-118.171019,Long Beach Signal Hill,8,PM2.5
2023-01-01T09:00,0.0,33.830586,-117.938509,Anaheim,0,PM2.5
2023-01-01T09:00,0.8,34.1439,-117.8508,Glendora - Laurel,4,PM2.5
2023-01-01T10:00,3.7,34.21017,-118.87051,Thousand Oaks - Moorpark Road,21,PM2.5
2023-01-01T10:00,0.9,34.40428,-118.80998,Piru - Pacific,5,PM2.5
2023-01-01T10:00,3.5,34.27632,-118.68369,Simi Valley - Cochran Street,19,PM2.5
2023-01-01T10:00,4.0,34.1992,-118.5331,Reseda,22,PM2.5
2023-01-01T10:00,3.4,34.3833,-118.5283,Santa Clarita,19,PM2.5
2023-01-01T10:00,1.7,34.181977,-118.363036,North Holywood,9,PM2.5
2023-01-01T10:00,5.5,34.066429,-118.226755,Los Angeles - N. Main Street,31,PM2.5
2023-01-01T10:00,4.6,33.9014,-118.205,Compton,26,PM2.5
2023-01-01T10:00,0.0,34.7254,-118.1786,Lancaster-Fairgrounds,0,PM2.5
2023-01-01T10:00,2.0,33.793713,-118.171019,Long Beach Signal Hill,11,PM2.5
2023-01-01T10:00,0.2,33.830586,-117.938509,Anaheim,1,PM2.5
2023-01-01T10:00,0.8,34.1439,-117.8508,Glendora - Laurel,4,PM2.5
2023-01-01T11:00,2.8,34.21017,-118.87051,Thousand Oaks - Moorpark Road,16,PM2.5
2023-01-01T11:00,0.9,34.40428,-118.80998,Piru - Pacific,5,PM2.5
2023-01-01T11:00,3.2,34.27632,-118.68369,Simi Valley - Cochran Street,18,PM2.5
2023-01-01T11:00,3.1,34.1992,-118.5331,Reseda,17,PM2.5
2023-01-01T11:00,2.1,34.3833,-118.5283,Santa Clarita,12,PM2.5
2023-01-01T11:00,1.7,34.181977,-118.363036,North Holywood,9,PM2.5
2023-01-01T11:00,4.1,34.066429,-118.226755,Los Angeles - N. Main Street,23,PM2.5
2023-01-01T11:00,4.6,33.9014,-118.205,Compton,26,PM2.5
2023-01-01T11:00,0.0,34.7254,-118.1786,Lancaster-Fairgrounds,0,PM2.5
2023-01-01T11:00,2.0,33.793713,-118.171019,Long Beach Signal Hill,11,PM2.5
2023-01-01T11:00,0.5,33.830586,-117.938509,Anaheim,3,PM2.5
2023-01-01T11:00,0.0,34.1439,-117.8508,Glendora - Laurel,0,PM2.5
2023-01-01T12:00,2.9,34.21017,-118.87051,Thousand Oaks - Moorpark Road,16,PM2.5
2023-01-01T12:00,0.9,34.40428,-118.80998,Piru - Pacific,5,PM2.5
2023-01-01T12:00,2.1,34.27632,-118.68369,Simi Valley - Cochran Street,12,PM2.5
2023-01-01T12:00,3.0,34.1992,-118.5331,Reseda,17,PM2.5
2023-01-01T12:00,4.7,34.3833,-118.5283,Santa Clarita,26,PM2.5
2023-01-01T12:00,1.6,34.181977,-118.363036,North Holywood,9,PM2.5
2023-01-01T12:00,3.6,34.066429,-118.226755,Los Angeles - N. Main Street,20,PM2.5
2023-01-01T12:00,4.3,33.9014,-118.205,Compton,24,PM2.5
2023-01-01T12:00,0.0,34.7254,-118.1786,Lancaster-Fairgrounds,0,PM2.5
2023-01-01T12:00,1.7,33.793713,-118.171019,Long Beach Signal Hill,9,PM2.5
2023-01-01T12:00,1.0,33.830586,-117.938509,Anaheim,6,PM2.5
2023-01-01T12:00,0.6,34.1439,-117.8508,Glendora - Laurel,3,PM2.5
2023-01-01T13:00,4.4,34.21017,-118.87051,Thousand Oaks - Moorpark Road,24,PM2.5
2023-01-01T13:00,0.0,34.40428,-118.80998,Piru - Pacific,0,PM2.5
2023-01-01T13:00,1.0,34.27632,-118.68369,Simi Valley - Cochran Street,6,PM2.5
2023-01-01T13:00,3.4,34.1992,-118.5331,Reseda,19,PM2.5
2023-01-01T13:00,5.3,34.3833,-118.5283,Santa Clarita,29,PM2.5
2023-01-01T13:00,0.7,34.181977,-118.363036,North Holywood,4,PM2.5
2023-01-01T13:00,3.6,34.066429,-118.226755,Los Angeles - N. Main Street,20,PM2.5
2023-01-01T13:00,4.4,33.9014,-118.205,Compton,24,PM2.5
2023-01-01T13:00,0.0,34.7254,-118.1786,Lancaster-Fairgrounds,0,PM2.5
2023-01-01T13:00,1.7,33.793713,-118.171019,Long Beach Signal Hill,9,PM2.5
2023-01-01T13:00,0.5,33.830586,-117.938509,Anaheim,3,PM2.5
2023-01-01T13:00,0.4,34.1439,-117.8508,Glendora - Laurel,2,PM2.5
2023-01-01T14:00,4.2,34.21017,-118.87051,Thousand Oaks - Moorpark Road,23,PM2.5
2023-01-01T14:00,0.0,34.40428,-118.80998,Piru - Pacific,0,PM2.5
2023-01-01T14:00,3.0,34.27632,-118.68369,Simi Valley - Cochran Street,17,PM2.5
2023-01-01T14:00,4.1,34.1992,-118.5331,Reseda,23,PM2.5
2023-01-01T14:00,5.8,34.3833,-118.5283,Santa Clarita,32,PM2.5
2023-01-01T14:00,0.0,34.181977,-118.363036,North Holywood,0,PM2.5
2023-01-01T14:00,3.5,34.066429,-118.226755,Los Angeles - N. Main Street,19,PM2.5
2023-01-01T14:00,4.2,33.9014,-118.205,Compton,23,PM2.5
2023-01-01T14:00,0.0,34.7254,-118.1786,Lancaster-Fairgrounds,0,PM2.5
2023-01-01T14:00,1.8,33.793713,-118.171019,Long Beach Signal Hill,10,PM2.5
2023-01-01T14:00,0.5,33.830586,-117.938509,Anaheim,3,PM2.5
2023-01-01T14:00,0.1,34.1439,-117.8508,Glendora - Laurel,1,PM2.5
2023-01-01T15:00,3.6,34.21017,-118.87051,Thousand Oaks - Moorpark Road,20,PM2.5
2023-01-01T15:00,1.0,34.40428,-118.80998,Piru - Pacific,6,PM2.5
2023-01-01T15:00,3.5,34.27632,-118.68369,Simi Valley - Cochran Street,19,PM2.5
2023-01-01T15:00,4.0,34.1992,-118.5331,Reseda,22,PM2.5
2023-01-01T15:00,5.0,34.3833,-118.5283,Santa Clarita,28,PM2.5
2023-01-01T15:00,0.4,34.181977,-118.363036,North Holywood,2,PM2.5
2023-01-01T15:00,3.5,34.066429,-118.226755,Los Angeles - N. Main Street,19,PM2.5
2023-01-01T15:00,1.6,33.9014,-118.205,Compton,9,PM2.5
2023-01-01T15:00,0.0,34.7254,-118.1786,Lancaster-Fairgrounds,0,PM2.5
2023-01-01T15:00,3.4,33.793713,-118.171019,Long Beach Signal Hill,19,PM2.5
2023-01-01T15:00,0.0,33.830586,-117.938509,Anaheim,0,PM2.5
2023-01-01T15:00,0.0,34.1439,-117.8508,Glendora - Laurel,0,PM2.5
2023-01-01T16:00,5.8,34.21017,-118.87051,Thousand Oaks - Moorpark Road,32,PM2.5
2023-01-01T16:00,1.0,34.40428,-118.80998,Piru - Pacific,6,PM2.5
2023-01-01T16:00,2.7,34.27632,-118.68369,Simi Valley - Cochran Street,15,PM2.5
2023-01-01T16:00,5.9,34.1992,-118.5331,Reseda,33,PM2.5
2023-01-01T16:00,4.7,34.3833,-118.5283,Santa Clarita,26,PM2.5
2023-01-01T16:00,2.7,34.181977,-118.363036,North Holywood,15,PM2.5
2023-01-01T16:00,4.7,34.066429,-118.226755,Los Angeles - N. Main Street,26,PM2.5
2023-01-01T16:00,3.2,33.9014,-118.205,Compton,18,PM2.5
2023-01-01T16:00,0.0,34.7254,-118.1786,Lancaster-Fairgrounds,0,PM2.5
2023-01-01T16:00,4.6,33.793713,-118.171019,Long Beach Signal Hill,26,PM2.5
2023-01-01T16:00,0.4,34.1439,-117.8508,Glendora - Laurel,2,PM2.5
2023-01-01T17:00,5.9,34.21017,-118.87051,Thousand Oaks - Moorpark Road,33,PM2.5
2023-01-01T17:00,1.5,34.40428,-118.80998,Piru - Pacific,8,PM2.5
2023-01-01T17:00,3.3,34.27632,-118.68369,Simi Valley - Cochran Street,18,PM2.5
2023-01-01T17:00,6.3,34.1992,-118.5331,Reseda,35,PM2.5
2023-01-01T17:00,4.2,34.3833,-118.5283,Santa Clarita,23,PM2.5
2023-01-01T17:00,4.6,34.181977,-118.363036,North Holywood,26,PM2.5
2023-01-01T17:00,6.5,34.066429,-118.226755,Los Angeles - N. Main Street,36,PM2.5
2023-01-01T17:00,5.6,33.9014,-118.205,Compton,31,PM2.5
2023-01-01T17:00,0.0,34.7254,-118.1786,Lancaster-Fairgrounds,0,PM2.5
2023-01-01T17:00,5.2,33.793713,-118.171019,Long Beach Signal Hill,29,PM2.5
2023-01-01T17:00,0.0,33.830586,-117.938509,Anaheim,0,PM2.5
2023-01-01T17:00,0.6,34.1439,-117.8508,Glendora - Laurel,3,PM2.5
2023-01-01T18:00,5.9,34.21017,-118.87051,Thousand Oaks - Moorpark Road,33,PM2.5
2023-01-01T18:00,2.7,34.40428,-118.80998,Piru - Pacific,15,PM2.5
2023-01-01T18:00,3.6,34.27632,-118.68369,Simi Valley - Cochran Street,20,PM2.5
2023-01-01T18:00,3.7,34.1992,-118.5331,Reseda,21,PM2.5
2023-01-01T18:00,4.1,34.3833,-118.5283,Santa Clarita,23,PM2.5
2023-01-01T18:00,6.4,34.181977,-118.363036,North Holywood,36,PM2.5
2023-01-01T18:00,7.4,34.066429,-118.226755,Los Angeles - N. Main Street,41,PM2.5
2023-01-01T18:00,8.4,33.9014,-118.205,Compton,47,PM2.5
2023-01-01T18:00,0.0,34.7254,-118.1786,Lancaster-Fairgrounds,0,PM2.5
2023-01-01T18:00,4.8,33.793713,-118.171019,Long Beach Signal Hill,27,PM2.5
2023-01-01T18:00,1.2,33.830586,-117.938509,Anaheim,7,PM2.5
2023-01-01T18:00,0.7,34.1439,-117.8508,Glendora - Laurel,4,PM2.5
2023-01-01T19:00,6.9,34.21017,-118.87051,Thousand Oaks - Moorpark Road,38,PM2.5
2023-01-01T19:00,3.8,34.40428,-118.80998,Piru - Pacific,21,PM2.5
2023-01-01T19:00,3.3,34.27632,-118.68369,Simi Valley - Cochran Street,18,PM2.5
2023-01-01T19:00,3.1,34.1992,-118.5331,Reseda,17,PM2.5
2023-01-01T19:00,4.7,34.3833,-118.5283,Santa Clarita,26,PM2.5
2023-01-01T19:00,6.7,34.181977,-118.363036,North Holywood,37,PM2.5
2023-01-01T19:00,6.8,34.066429,-118.226755,Los Angeles - N. Main Street,38,PM2.5
2023-01-01T19:00,8.1,33.9014,-118.205,Compton,45,PM2.5
2023-01-01T19:00,0.0,34.7254,-118.1786,Lancaster-Fairgrounds,0,PM2.5
2023-01-01T19:00,6.3,33.793713,-118.171019,Long Beach Signal Hill,35,PM2.5
2023-01-01T19:00,3.3,33.830586,-117.938509,Anaheim,18,PM2.5
2023-01-01T19:00,1.0,34.1439,-117.8508,Glendora - Laurel,6,PM2.5
2023-01-01T20:00,7.4,34.21017,-118.87051,Thousand Oaks - Moorpark Road,41,PM2.5
2023-01-01T20:00,3.9,34.40428,-118.80998,Piru - Pacific,22,PM2.5
2023-01-01T20:00,3.1,34.27632,-118.68369,Simi Valley - Cochran Street,17,PM2.5
2023-01-01T20:00,3.9,34.1992,-118.5331,Reseda,22,PM2.5
2023-01-01T20:00,5.7,34.3833,-118.5283,Santa Clarita,32,PM2.5
2023-01-01T20:00,6.5,34.181977,-118.363036,North Holywood,36,PM2.5
2023-01-01T20:00,5.6,34.066429,-118.226755,Los Angeles - N. Main Street,31,PM2.5
2023-01-01T20:00,7.6,33.9014,-118.205,Compton,42,PM2.5
2023-01-01T20:00,0.0,34.7254,-118.1786,Lancaster-Fairgrounds,0,PM2.5
2023-01-01T20:00,7.3,33.793713,-118.171019,Long Beach Signal Hill,41,PM2.5
2023-01-01T20:00,4.6,33.830586,-117.938509,Anaheim,26,PM2.5
2023-01-01T20:00,1.4,34.1439,-117.8508,Glendora - Laurel,8,PM2.5
2023-01-01T21:00,7.2,34.21017,-118.87051,Thousand Oaks - Moorpark Road,40,PM2.5
2023-01-01T21:00,3.9,34.40428,-118.80998,Piru - Pacific,22,PM2.5
2023-01-01T21:00,4.0,34.27632,-118.68369,Simi Valley - Cochran Street,22,PM2.5
2023-01-01T21:00,4.1,34.1992,-118.5331,Reseda,23,PM2.5
2023-01-01T21:00,5.8,34.3833,-118.5283,Santa Clarita,32,PM2.5
2023-01-01T21:00,6.1,34.181977,-118.363036,North Holywood,34,PM2.5
2023-01-01T21:00,6.1,34.066429,-118.226755,Los Angeles - N. Main Street,34,PM2.5
2023-01-01T21:00,8.7,33.9014,-118.205,Compton,48,PM2.5
2023-01-01T21:00,0.0,34.7254,-118.1786,Lancaster-Fairgrounds,0,PM2.5
2023-01-01T21:00,7.2,33.793713,-118.171019,Long Beach Signal Hill,40,PM2.5
2023-01-01T21:00,4.6,33.830586,-117.938509,Anaheim,26,PM2.5
2023-01-01T21:00,1.6,34.1439,-117.8508,Glendora - Laurel,9,PM2.5
2023-01-01T22:00,8.1,34.21017,-118.87051,Thousand Oaks - Moorpark Road,45,PM2.5
2023-01-01T22:00,3.4,34.40428,-118.80998,Piru - Pacific,19,PM2.5
2023-01-01T22:00,6.5,34.27632,-118.68369,Simi Valley - Cochran Street,36,PM2.5
2023-01-01T22:00,4.4,34.1992,-118.5331,Reseda,24,PM2.5
2023-01-01T22:00,4.9,34.3833,-118.5283,Santa Clarita,27,PM2.5
2023-01-01T22:00,5.1,34.181977,-118.363036,North Holywood,28,PM2.5
2023-01-01T22:00,6.2,34.066429,-118.226755,Los Angeles - N. Main Street,34,PM2.5
2023-01-01T22:00,11.1,33.9014,-118.205,Compton,55,PM2.5
2023-01-01T22:00,0.0,34.7254,-118.1786,Lancaster-Fairgrounds,0,PM2.5
2023-01-01T22:00,8.2,33.793713,-118.171019,Long Beach Signal Hill,46,PM2.5
2023-01-01T22:00,5.4,33.830586,-117.938509,Anaheim,30,PM2.5
2023-01-01T22:00,1.1,34.1439,-117.8508,Glendora - Laurel,6,PM2.5
2023-01-01T23:00,8.5,34.21017,-118.87051,Thousand Oaks - Moorpark Road,47,PM2.5
2023-01-01T23:00,2.7,34.40428,-118.80998,Piru - Pacific,15,PM2.5
2023-01-01T23:00,7.2,34.27632,-118.68369,Simi Valley - Cochran Street,40,PM2.5
2023-01-01T23:00,4.5,34.1992,-118.5331,Reseda,25,PM2.5
2023-01-01T23:00,2.8,34.3833,-118.5283,Santa Clarita,16,PM2.5
2023-01-01T23:00,4.8,34.181977,-118.363036,North Holywood,27,PM2.5
2023-01-01T23:00,4.8,34.066429,-118.226755,Los Angeles - N. Main Street,27,PM2.5
2023-01-01T23:00,9.8,33.9014,-118.205,Compton,52,PM2.5
2023-01-01T23:00,0.0,34.7254,-118.1786,Lancaster-Fairgrounds,0,PM2.5
2023-01-01T23:00,10.0,33.793713,-118.171019,Long Beach Signal Hill,53,PM2.5
2023-01-01T23:00,5.0,33.830586,-117.938509,Anaheim,28,PM2.5
2023-01-01T23:00,1.2,34.1439,-117.8508,Glendora - Laurel,7,PM2.5
2023-01-02T00:00,8.7,34.21017,-118.87051,Thousand Oaks - Moorpark Road,48,PM2.5
2023-01-02T00:00,1.3,34.40428,-118.80998,Piru - Pacific,7,PM2.5
2023-01-02T00:00,6.1,34.27632,-118.68369,Simi Valley - Cochran Street,34,PM2.5
2023-01-02T00:00,5.2,34.1992,-118.5331,Reseda,29,PM2.5
2023-01-02T00:00,1.0,34.3833,-118.5283,Santa Clarita,6,PM2.5
2023-01-02T00:00,3.1,34.181977,-118.363036,North Holywood,17,PM2.5
2023-01-02T00:00,3.7,34.066429,-118.226755,Los Angeles - N. Main Street,21,PM2.5
2023-01-02T00:00,8.3,33.9014,-118.205,Compton,46,PM2.5
2023-01-02T00:00,0.0,34.7254,-118.1786,Lancaster-Fairgrounds,0,PM2.5
2023-01-02T00:00,9.9,33.793713,-118.171019,Long Beach Signal Hill,52,PM2.5
2023-01-02T00:00,4.6,33.830586,-117.938509,Anaheim,26,PM2.5
2023-01-02T00:00,1.8,34.1439,-117.8508,Glendora - Laurel,10,PM2.5
2023-01-02T01:00,10.8,34.21017,-118.87051,Thousand Oaks - Moorpark Road,54,PM2.5
2023-01-02T01:00,0.6,34.40428,-118.80998,Piru - Pacific,3,PM2.5
2023-01-02T01:00,9.0,34.27632,-118.68369,Simi Valley - Cochran Street,50,PM2.5
2023-01-02T01:00,6.0,34.1992,-118.5331,Reseda,33,PM2.5
2023-01-02T01:00,1.7,34.3833,-118.5283,Santa Clarita,9,PM2.5
2023-01-02T01:00,0.8,34.181977,-118.363036,North Holywood,4,PM2.5
2023-01-02T01:00,4.1,34.066429,-118.226755,Los Angeles - N. Main Street,23,PM2.5
2023-01-02T01:00,9.4,33.9014,-118.205,Compton,52,PM2.5
2023-01-02T01:00,0.0,34.7254,-118.1786,Lancaster-Fairgrounds,0,PM2.5
2023-01-02T01:00,9.7,33.793713,-118.171019,Long Beach Signal Hill,52,PM2.5
2023-01-02T01:00,4.0,33.830586,-117.938509,Anaheim,22,PM2.5
2023-01-02T01:00,2.3,34.1439,-117.8508,Glendora - Laurel,13,PM2.5
2023-01-02T02:00,10.9,34.21017,-118.87051,Thousand Oaks - Moorpark Road,54,PM2.5
2023-01-02T02:00,0.8,34.40428,-118.80998,Piru - Pacific,4,PM2.5
2023-01-02T02:00,11.5,34.27632,-118.68369,Simi Valley - Cochran Street,55,PM2.5
2023-01-02T02:00,7.7,34.1992,-118.5331,Reseda,43,PM2.5
2023-01-02T02:00,4.7,34.3833,-118.5283,Santa Clarita,26,PM2.5
2023-01-02T02:00,2.3,34.181977,-118.363036,North Holywood,13,PM2.5
2023-01-02T02:00,4.8,34.066429,-118.226755,Los Angeles - N. Main Street,27,PM2.5
2023-01-02T02:00,9.3,33.9014,-118.205,Compton,51,PM2.5
2023-01-02T02:00,0.0,34.7254,-118.1786,Lancaster-Fairgrounds,0,PM2.5
2023-01-02T02:00,10.8,33.793713,-118.171019,Long Beach Signal Hill,54,PM2.5
2023-01-02T02:00,3.7,33.830586,-117.938509,Anaheim,21,PM2.5
2023-01-02T02:00,2.7,34.1439,-117.8508,Glendora - Laurel,15,PM2.5
2023-01-02T03:00,12.4,34.21017,-118.87051,Thousand Oaks - Moorpark Road,57,PM2.5
2023-01-02T03:00,1.4,34.40428,-118.80998,Piru - Pacific,8,PM2.5
2023-01-02T03:00,13.2,34.27632,-118.68369,Simi Valley - Cochran Street,59,PM2.5
2023-01-02T03:00,10.1,34.1992,-118.5331,Reseda,53,PM2.5
