time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_cf_1,pm2.5_cf_1_b,sensor_index
1677736800,33.0,56.0,999.25,1.0,1.0,1.7,1680
1677733200,32.0,57.0,998.53,0.6,0.6,1.2,1680
1674597600,16.0,82.0,1010.0,3.0,3.0,4.7,1680
1675173600,56.0,51.0,1004.39,18.7,18.7,26.3,1680
1684382400,49.0,75.0,998.18,8.9,8.9,12.7,1680
1678485600,65.0,66.0,1003.71,4.5,4.5,6.7,1680
1676656800,15.0,72.0,1004.07,0.8,0.8,1.5,1680
1677661200,63.0,57.0,997.41,0.7,0.7,1.4,1680
1687975200,,,,14.7,14.7,20.8,1680
1687989600,,,,10.6,10.6,15.6,1680
1687957200,,,,12.6,12.6,18.7,1680
1673931600,54.0,62.0,997.24,5.5,5.5,8.0,1680
1679058000,56.0,57.0,1004.12,8.1,8.1,11.6,1680
1681344000,46.0,73.0,995.71,8.1,8.1,11.6,1680
1678910400,67.0,70.0,1000.0,3.8,3.8,5.6,1680
1686250800,37.0,84.0,1003.16,14.3,14.3,20.3,1680
1674172800,47.0,65.0,1004.09,2.7,2.7,4.3,1680
1679374800,50.0,66.0,999.05,1.5,1.5,2.5,1680
1679400000,61.0,59.0,995.0,0.7,0.7,1.4,1680
1683288000,60.0,65.0,1002.58,2.4,2.4,3.9,1680
1683277200,59.0,65.0,1002.27,1.4,1.4,2.4,1680
1683298800,58.0,67.0,1004.44,3.3,3.3,5.2,1680
1683244800,38.0,73.0,1000.38,0.5,0.5,1.0,1680
1681657200,55.0,66.0,1006.6,13.6,13.6,18.6,1680
1684350000,34.0,90.0,999.22,24.2,25.3,34.5,1680
1684288800,40.0,80.0,999.89,4.6,4.6,7.0,1680
1684314000,55.0,71.0,1000.79,15.3,15.3,20.9,1680
1682456400,33.0,87.0,998.13,13.1,13.1,18.7,1680
1682384400,40.0,80.0,997.0,13.0,13.0,18.4,1680
1682434800,52.0,71.0,999.24,8.7,8.7,12.5,1680
1682420400,53.0,71.0,998.41,18.0,18.0,24.6,1680
1683720000,51.0,67.0,1001.91,1.7,1.7,2.8,1680
1677589200,58.0,56.0,1004.08,0.3,0.3,0.6,1680
1676376000,54.0,65.0,1000.18,4.9,4.9,7.1,1680
1674622800,40.0,61.0,1011.54,9.2,9.2,12.8,1680
1681758000,46.0,73.0,1001.73,14.8,14.8,20.6,1680
1681725600,55.0,67.0,1001.68,19.0,19.0,25.9,1680
1681711200,53.0,67.0,1002.79,11.8,11.8,16.5,1680
1687467600,28.0,91.0,1000.35,5.1,5.1,7.6,1680
1675227600,29.0,59.0,1005.89,5.2,5.2,7.6,1680
1675292400,11.0,82.0,1006.12,3.2,3.2,4.9,1680
1675288800,12.0,83.0,1005.84,2.4,2.4,3.8,1680
1677405600,56.0,52.0,1002.43,0.4,0.4,0.8,1680
1677420000,56.0,51.0,1005.39,5.9,5.9,9.0,1680
1677394800,60.0,52.0,1002.26,0.1,0.1,0.2,1680
1677452400,34.0,65.0,1007.29,1.0,1.0,1.7,1680
1675566000,32.0,70.0,1007.3,20.1,20.3,27.3,1680
